Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
sendKeys,Firefox 52.0,,2018-07-02 21:18:58,2018-07-02 21:18:58,0.571s,PASSED
click,Firefox 52.0,,2018-07-02 21:18:58,2018-07-02 21:18:59,0.079s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:18:59,2018-07-02 21:18:59,0.009s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 21:18:59,2018-07-02 21:18:59,0.014s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 21:18:59,2018-07-02 21:18:59,0.172s,PASSED
,,,,,,
Test Cases/DDS-272/DDS-3933 Cart icon should be clickable,Firefox 52.0,,2018-07-02 21:18:59,2018-07-02 21:19:46,46.788s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:18:59,2018-07-02 21:19:16,16.904s,PASSED
verifyElementClickable,Firefox 52.0,,2018-07-02 21:19:16,2018-07-02 21:19:46,29.812s,PASSED
,,,,,,
Test Cases/DDS-272/DDS-3935 On clicking on cart icon cart page should be displayed,Firefox 52.0,,2018-07-02 21:19:46,2018-07-02 21:20:45,59.772s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:19:46,2018-07-02 21:20:33,47.796s,PASSED
waitForElementClickable,Firefox 52.0,,2018-07-02 21:20:33,2018-07-02 21:20:42,8.293s,PASSED
click,Firefox 52.0,,2018-07-02 21:20:42,2018-07-02 21:20:42,0.094s,PASSED
click,Firefox 52.0,,2018-07-02 21:20:42,2018-07-02 21:20:42,0.088s,PASSED
click,Firefox 52.0,,2018-07-02 21:20:42,2018-07-02 21:20:42,0.135s,PASSED
Statement - url = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getUrl(),Firefox 52.0,,2018-07-02 21:20:42,2018-07-02 21:20:42,0.031s,PASSED
verifyMatch,Firefox 52.0,,2018-07-02 21:20:42,2018-07-02 21:20:42,0.000s,PASSED
delay,Firefox 52.0,,2018-07-02 21:20:42,2018-07-02 21:20:45,3.001s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 21:20:45,2018-07-02 21:20:45,0.254s,PASSED
,,,,,,
Test Cases/DDS-272/DDS-3937 Count of items should be displayed on cart icon,Firefox 52.0,,2018-07-02 21:20:45,2018-07-02 21:21:48,1m - 2.877s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:20:45,2018-07-02 21:21:02,16.749s,PASSED
click,Firefox 52.0,,2018-07-02 21:21:02,2018-07-02 21:21:32,30.048s,PASSED
delay,Firefox 52.0,,2018-07-02 21:21:32,2018-07-02 21:21:35,3.000s,PASSED
"Statement - b = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Cart Page/Empty Cart Button), ""ng-reflect-is-disabled"")",Firefox 52.0,,2018-07-02 21:21:35,2018-07-02 21:21:35,0.055s,PASSED
"Statement - If (b == ""false"")",Firefox 52.0,,2018-07-02 21:21:35,2018-07-02 21:21:48,12.956s,PASSED
,,,,,,
Test Cases/DDS-272/DDS-3938 Add a cart item and verify whether count in the cart icon is increased dynamically,Firefox 52.0,,2018-07-02 21:21:48,2018-07-02 21:23:11,1m - 23.069s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:21:48,2018-07-02 21:22:04,15.972s,PASSED
click,Firefox 52.0,,2018-07-02 21:22:04,2018-07-02 21:22:37,33.180s,PASSED
delay,Firefox 52.0,,2018-07-02 21:22:37,2018-07-02 21:22:40,3.002s,PASSED
"Statement - b = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Cart Page/Empty Cart Button), ""ng-reflect-is-disabled"")",Firefox 52.0,,2018-07-02 21:22:40,2018-07-02 21:22:40,0.051s,PASSED
"Statement - If (b == ""false"")",Firefox 52.0,,2018-07-02 21:22:40,2018-07-02 21:23:11,30.799s,PASSED
,,,,,,
Test Cases/DDS-272/DDS-3941 Count in cart page should be updated dynamically,Firefox 52.0,,2018-07-02 21:23:11,2018-07-02 21:24:28,1m - 17.173s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:23:11,2018-07-02 21:23:26,14.486s,PASSED
click,Firefox 52.0,,2018-07-02 21:23:26,2018-07-02 21:23:58,31.958s,PASSED
delay,Firefox 52.0,,2018-07-02 21:23:58,2018-07-02 21:24:01,3.001s,PASSED
"Statement - b = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Cart Page/Empty Cart Button), ""ng-reflect-is-disabled"")",Firefox 52.0,,2018-07-02 21:24:01,2018-07-02 21:24:01,0.042s,PASSED
"Statement - If (b == ""false"")",Firefox 52.0,,2018-07-02 21:24:01,2018-07-02 21:24:28,27.609s,PASSED
,,,,,,
Test Cases/DDS-272/DDS-3942 Count in the cart page should be prefixed with 0 if the count is in sigle digit,Firefox 52.0,,2018-07-02 21:24:28,2018-07-02 21:25:48,1m - 19.618s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:24:28,2018-07-02 21:24:43,14.778s,PASSED
click,Firefox 52.0,,2018-07-02 21:24:43,2018-07-02 21:25:17,33.288s,PASSED
delay,Firefox 52.0,,2018-07-02 21:25:17,2018-07-02 21:25:20,3.001s,PASSED
"Statement - b = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Cart Page/Empty Cart Button), ""ng-reflect-is-disabled"")",Firefox 52.0,,2018-07-02 21:25:20,2018-07-02 21:25:20,0.036s,PASSED
"Statement - If (b == ""false"")",Firefox 52.0,,2018-07-02 21:25:20,2018-07-02 21:25:37,17.618s,PASSED
click,Firefox 52.0,,2018-07-02 21:25:37,2018-07-02 21:25:37,0.188s,PASSED
sendKeys,Firefox 52.0,,2018-07-02 21:25:37,2018-07-02 21:25:38,0.195s,PASSED
click,Firefox 52.0,,2018-07-02 21:25:38,2018-07-02 21:25:39,1.619s,PASSED
waitForElementVisible,Firefox 52.0,,2018-07-02 21:25:39,2018-07-02 21:25:47,7.985s,PASSED
click,Firefox 52.0,,2018-07-02 21:25:47,2018-07-02 21:25:47,0.103s,PASSED
click,Firefox 52.0,,2018-07-02 21:25:47,2018-07-02 21:25:47,0.084s,PASSED
click,Firefox 52.0,,2018-07-02 21:25:47,2018-07-02 21:25:47,0.103s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:25:47,2018-07-02 21:25:48,0.529s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 21:25:48,2018-07-02 21:25:48,0.017s,PASSED
,,,,,,
Test Cases/DDS-272/DDS-3945 Item Name should be a hyperlink,Firefox 52.0,,2018-07-02 21:25:48,2018-07-02 21:27:17,1m - 28.509s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 21:25:48,2018-07-02 21:26:37,48.981s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:26:37,2018-07-02 21:26:45,7.914s,PASSED
click,Firefox 52.0,,2018-07-02 21:26:45,2018-07-02 21:26:45,0.097s,PASSED
click,Firefox 52.0,,2018-07-02 21:26:45,2018-07-02 21:26:45,0.088s,PASSED
click,Firefox 52.0,,2018-07-02 21:26:45,2018-07-02 21:26:45,0.143s,PASSED
click,Firefox 52.0,,2018-07-02 21:26:45,2018-07-02 21:27:17,31.222s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3946 Pop-up should be displayed on clicking on the item name,Firefox 52.0,,2018-07-02 21:27:17,2018-07-02 21:28:52,1m - 35.133s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 21:27:17,2018-07-02 21:28:13,56.187s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:28:13,2018-07-02 21:28:20,7.294s,PASSED
click,Firefox 52.0,,2018-07-02 21:28:20,2018-07-02 21:28:20,0.102s,PASSED
click,Firefox 52.0,,2018-07-02 21:28:20,2018-07-02 21:28:20,0.082s,PASSED
click,Firefox 52.0,,2018-07-02 21:28:20,2018-07-02 21:28:20,0.166s,PASSED
click,Firefox 52.0,,2018-07-02 21:28:20,2018-07-02 21:28:52,31.245s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3948 Item number for catalog items should have its Part number displayed in it,Firefox 52.0,,2018-07-02 21:28:52,2018-07-02 21:30:49,1m - 56.950s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 21:28:52,2018-07-02 21:29:38,46.683s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:29:38,2018-07-02 21:30:17,38.088s,PASSED
click,Firefox 52.0,,2018-07-02 21:30:17,2018-07-02 21:30:17,0.103s,PASSED
Statement - PartNo = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Cart Page/Part No For Item3)),Firefox 52.0,,2018-07-02 21:30:17,2018-07-02 21:30:17,0.025s,PASSED
click,Firefox 52.0,,2018-07-02 21:30:17,2018-07-02 21:30:17,0.083s,PASSED
click,Firefox 52.0,,2018-07-02 21:30:17,2018-07-02 21:30:17,0.146s,PASSED
Statement - ItemNo = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Cart Page/Item No details for Item 1)),Firefox 52.0,,2018-07-02 21:30:17,2018-07-02 21:30:49,31.771s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3950 Supplier Name should be prepopulated for catalog items and field should not be editable,Firefox 52.0,Supplier Name should be prepopulated for catalog items and field should not be editable.,2018-07-02 21:30:49,2018-07-02 21:31:51,1m - 2.449s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:30:49,2018-07-02 21:31:42,52.847s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:31:42,2018-07-02 21:31:50,8.201s,PASSED
Statement - ActualSupplierName = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(SearchResultPage/SearchItemTab/CatalogItems/Supplier Name for ITEM1)),Firefox 52.0,,2018-07-02 21:31:50,2018-07-02 21:31:50,0.045s,PASSED
"Statement - arr1 = ActualSupplierName.split("" "")",Firefox 52.0,,2018-07-02 21:31:50,2018-07-02 21:31:50,0.000s,PASSED
"Statement - actual = arr1[1] + "" "" + arr1[2] + "" "" + arr1[3] + "" "" + arr1[4]",Firefox 52.0,,2018-07-02 21:31:50,2018-07-02 21:31:50,0.011s,PASSED
click,Firefox 52.0,,2018-07-02 21:31:50,2018-07-02 21:31:50,0.184s,PASSED
click,Firefox 52.0,,2018-07-02 21:31:50,2018-07-02 21:31:50,0.089s,PASSED
click,Firefox 52.0,,2018-07-02 21:31:50,2018-07-02 21:31:50,0.186s,PASSED
"Statement - ExpectedSupplierName = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Cart Page/Supplier name For ITEM1), STOP_ON_FAILURE)",Firefox 52.0,,2018-07-02 21:31:50,2018-07-02 21:31:51,0.619s,PASSED
verifyMatch,Firefox 52.0,,2018-07-02 21:31:51,2018-07-02 21:31:51,0.000s,PASSED
verifyElementNotHasAttribute,Firefox 52.0,,2018-07-02 21:31:51,2018-07-02 21:31:51,0.012s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 21:31:51,2018-07-02 21:31:51,0.186s,PASSED
,,,,,,
Test Cases/DDS-272/DDS-3951 Value in currency and unit price field should be autopopulated,Firefox 52.0,,2018-07-02 21:31:51,2018-07-02 21:32:49,57.544s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:31:51,2018-07-02 21:32:40,48.480s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:32:40,2018-07-02 21:32:47,7.843s,PASSED
Statement - ActualCurrencyValue = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(SearchResultPage/SearchItemTab/CatalogItems/Currency Value For ITEM1)),Firefox 52.0,,2018-07-02 21:32:47,2018-07-02 21:32:48,0.025s,PASSED
click,Firefox 52.0,,2018-07-02 21:32:48,2018-07-02 21:32:48,0.101s,PASSED
click,Firefox 52.0,,2018-07-02 21:32:48,2018-07-02 21:32:48,0.082s,PASSED
click,Firefox 52.0,,2018-07-02 21:32:48,2018-07-02 21:32:48,0.148s,PASSED
"Statement - ExpectedCurrencyValue = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Cart Page/Currency and Unit price Text), STOP_ON_FAILURE)",Firefox 52.0,,2018-07-02 21:32:48,2018-07-02 21:32:48,0.627s,PASSED
verifyMatch,Firefox 52.0,,2018-07-02 21:32:48,2018-07-02 21:32:48,0.000s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 21:32:48,2018-07-02 21:32:49,0.176s,PASSED
,,,,,,
Test Cases/DDS-272/DDS-3952 Currency in unit price should be as per the product currency,Firefox 52.0,,2018-07-02 21:32:49,2018-07-02 21:33:48,59.237s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:32:49,2018-07-02 21:33:38,48.889s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:33:38,2018-07-02 21:33:47,9.113s,PASSED
Statement - ActualCurrencyValue = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(SearchResultPage/SearchItemTab/CatalogItems/Currency Value For ITEM1)),Firefox 52.0,,2018-07-02 21:33:47,2018-07-02 21:33:47,0.025s,PASSED
click,Firefox 52.0,,2018-07-02 21:33:47,2018-07-02 21:33:47,0.116s,PASSED
click,Firefox 52.0,,2018-07-02 21:33:47,2018-07-02 21:33:47,0.086s,PASSED
click,Firefox 52.0,,2018-07-02 21:33:47,2018-07-02 21:33:47,0.158s,PASSED
"Statement - ExpectedCurrencyValue = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Cart Page/Currency and Unit price Text), STOP_ON_FAILURE)",Firefox 52.0,,2018-07-02 21:33:47,2018-07-02 21:33:48,0.627s,PASSED
verifyMatch,Firefox 52.0,,2018-07-02 21:33:48,2018-07-02 21:33:48,0.000s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 21:33:48,2018-07-02 21:33:48,0.170s,PASSED
,,,,,,
Test Cases/DDS-272/DDS-3953 Currency should be appended before the unit price,Firefox 52.0,,2018-07-02 21:33:48,2018-07-02 21:34:50,1m - 1.729s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 21:33:48,2018-07-02 21:34:50,1m - 1.668s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3954 UOM should be displayed along with quantity,Firefox 52.0,,2018-07-02 21:34:50,2018-07-02 21:35:51,1m - 1.833s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 21:34:50,2018-07-02 21:35:51,1m - 1.774s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3955 QTY or Amt field should be editable,Firefox 52.0,,2018-07-02 21:35:51,2018-07-02 21:36:48,56.956s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:35:51,2018-07-02 21:36:37,46.007s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:36:37,2018-07-02 21:36:44,6.472s,PASSED
click,Firefox 52.0,,2018-07-02 21:36:44,2018-07-02 21:36:44,0.104s,PASSED
click,Firefox 52.0,,2018-07-02 21:36:44,2018-07-02 21:36:44,0.097s,PASSED
click,Firefox 52.0,,2018-07-02 21:36:44,2018-07-02 21:36:44,0.170s,PASSED
delay,Firefox 52.0,,2018-07-02 21:36:44,2018-07-02 21:36:47,3.001s,PASSED
click,Firefox 52.0,,2018-07-02 21:36:47,2018-07-02 21:36:47,0.132s,PASSED
sendKeys,Firefox 52.0,,2018-07-02 21:36:47,2018-07-02 21:36:48,0.107s,PASSED
click,Firefox 52.0,,2018-07-02 21:36:48,2018-07-02 21:36:48,0.095s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:36:48,2018-07-02 21:36:48,0.519s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 21:36:48,2018-07-02 21:36:48,0.021s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 21:36:48,2018-07-02 21:36:48,0.177s,PASSED
,,,,,,
Test Cases/DDS-272/DDS-3956 when value is updated and user navigates from the field should be autoupdated,Firefox 52.0,,2018-07-02 21:36:48,2018-07-02 21:38:04,1m - 16.080s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:36:48,2018-07-02 21:37:32,43.723s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:37:32,2018-07-02 21:38:01,29.134s,PASSED
click,Firefox 52.0,,2018-07-02 21:38:01,2018-07-02 21:38:01,0.088s,PASSED
click,Firefox 52.0,,2018-07-02 21:38:01,2018-07-02 21:38:02,0.093s,PASSED
click,Firefox 52.0,,2018-07-02 21:38:02,2018-07-02 21:38:02,0.154s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:38:02,2018-07-02 21:38:02,0.528s,PASSED
click,Firefox 52.0,,2018-07-02 21:38:02,2018-07-02 21:38:02,0.079s,PASSED
sendKeys,Firefox 52.0,,2018-07-02 21:38:02,2018-07-02 21:38:02,0.066s,PASSED
click,Firefox 52.0,,2018-07-02 21:38:02,2018-07-02 21:38:02,0.073s,PASSED
delay,Firefox 52.0,,2018-07-02 21:38:02,2018-07-02 21:38:04,2.002s,PASSED
verifyElementAttributeValue,Firefox 52.0,,2018-07-02 21:38:04,2018-07-02 21:38:04,0.052s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 21:38:04,2018-07-02 21:38:04,0.016s,PASSED
,,,,,,
Test Cases/DDS-272/DDS-3958 QTY or Amt field should not accept alphabets,Firefox 52.0,,2018-07-02 21:38:04,2018-07-02 21:39:00,55.673s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 21:38:05,2018-07-02 21:38:51,46.672s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:38:51,2018-07-02 21:38:59,7.458s,PASSED
click,Firefox 52.0,,2018-07-02 21:38:59,2018-07-02 21:38:59,0.088s,PASSED
click,Firefox 52.0,,2018-07-02 21:38:59,2018-07-02 21:38:59,0.075s,PASSED
click,Firefox 52.0,,2018-07-02 21:38:59,2018-07-02 21:38:59,0.178s,PASSED
sendKeys,Firefox 52.0,,2018-07-02 21:38:59,2018-07-02 21:39:00,0.578s,PASSED
click,Firefox 52.0,,2018-07-02 21:39:00,2018-07-02 21:39:00,0.086s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:39:00,2018-07-02 21:39:00,0.008s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 21:39:00,2018-07-02 21:39:00,0.442s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3960 QTY or Amt field should not accept multilingual values,Firefox 52.0,,2018-07-02 21:39:00,2018-07-02 21:40:19,1m - 19.068s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:39:00,2018-07-02 21:39:49,49.247s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:39:49,2018-07-02 21:40:18,28.550s,PASSED
click,Firefox 52.0,,2018-07-02 21:40:18,2018-07-02 21:40:18,0.085s,PASSED
click,Firefox 52.0,,2018-07-02 21:40:18,2018-07-02 21:40:18,0.096s,PASSED
click,Firefox 52.0,,2018-07-02 21:40:18,2018-07-02 21:40:18,0.161s,PASSED
sendKeys,Firefox 52.0,,2018-07-02 21:40:18,2018-07-02 21:40:19,0.576s,PASSED
click,Firefox 52.0,,2018-07-02 21:40:19,2018-07-02 21:40:19,0.076s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:40:19,2018-07-02 21:40:19,0.000s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 21:40:19,2018-07-02 21:40:19,0.026s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 21:40:19,2018-07-02 21:40:19,0.187s,PASSED
,,,,,,
Test Cases/DDS-272/DDS-3961 QTY or Amt field should accept minimum of 1,Firefox 52.0,,2018-07-02 21:40:19,2018-07-02 21:41:23,1m - 3.616s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:40:19,2018-07-02 21:41:10,50.534s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:41:10,2018-07-02 21:41:18,7.765s,PASSED
click,Firefox 52.0,,2018-07-02 21:41:18,2018-07-02 21:41:18,0.105s,PASSED
click,Firefox 52.0,,2018-07-02 21:41:18,2018-07-02 21:41:18,0.077s,PASSED
click,Firefox 52.0,,2018-07-02 21:41:18,2018-07-02 21:41:18,0.158s,PASSED
delay,Firefox 52.0,,2018-07-02 21:41:18,2018-07-02 21:41:20,2.000s,PASSED
sendKeys,Firefox 52.0,,2018-07-02 21:41:20,2018-07-02 21:41:20,0.100s,PASSED
click,Firefox 52.0,,2018-07-02 21:41:20,2018-07-02 21:41:20,0.065s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 21:41:20,2018-07-02 21:41:21,0.535s,PASSED
delay,Firefox 52.0,,2018-07-02 21:41:21,2018-07-02 21:41:23,2.001s,PASSED
verifyElementAttributeValue,Firefox 52.0,,2018-07-02 21:41:23,2018-07-02 21:41:23,0.026s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 21:41:23,2018-07-02 21:41:23,0.170s,PASSED
,,,,,,
Test Cases/DDS-272/DDS-3969 When QTYor Amt field value is blank and user navigates to checkout page the quantity should be 1,Firefox 52.0,,2018-07-02 21:41:23,2018-07-02 21:42:22,58.871s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:41:23,2018-07-02 21:42:11,47.966s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:42:11,2018-07-02 21:42:17,6.449s,PASSED
click,Firefox 52.0,,2018-07-02 21:42:17,2018-07-02 21:42:17,0.106s,PASSED
click,Firefox 52.0,,2018-07-02 21:42:17,2018-07-02 21:42:17,0.072s,PASSED
click,Firefox 52.0,,2018-07-02 21:42:17,2018-07-02 21:42:18,0.152s,PASSED
sendKeys,Firefox 52.0,,2018-07-02 21:42:18,2018-07-02 21:42:18,0.680s,PASSED
click,Firefox 52.0,,2018-07-02 21:42:18,2018-07-02 21:42:18,0.068s,PASSED
click,Firefox 52.0,,2018-07-02 21:42:18,2018-07-02 21:42:18,0.079s,PASSED
delay,Firefox 52.0,,2018-07-02 21:42:18,2018-07-02 21:42:21,3.001s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:42:21,2018-07-02 21:42:21,0.026s,PASSED
"Statement - value = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Cart Page/Qty or Amt Edit Box for line item1), ""ng-reflect-model"")",Firefox 52.0,,2018-07-02 21:42:21,2018-07-02 21:42:22,0.018s,PASSED
verifyMatch,Firefox 52.0,,2018-07-02 21:42:22,2018-07-02 21:42:22,0.000s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 21:42:22,2018-07-02 21:42:22,0.190s,PASSED
,,,,,,
Test Cases/DDS-272/DDS-3977 User should be able to delete the individual item,Firefox 52.0,,2018-07-02 21:42:22,2018-07-02 21:43:19,57.322s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:42:22,2018-07-02 21:43:11,49.147s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:43:11,2018-07-02 21:43:17,6.405s,PASSED
click,Firefox 52.0,,2018-07-02 21:43:17,2018-07-02 21:43:17,0.105s,PASSED
click,Firefox 52.0,,2018-07-02 21:43:17,2018-07-02 21:43:17,0.078s,PASSED
click,Firefox 52.0,,2018-07-02 21:43:17,2018-07-02 21:43:18,0.163s,PASSED
click,Firefox 52.0,,2018-07-02 21:43:18,2018-07-02 21:43:18,0.569s,PASSED
click,Firefox 52.0,,2018-07-02 21:43:18,2018-07-02 21:43:18,0.072s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 21:43:18,2018-07-02 21:43:19,0.544s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 21:43:19,2018-07-02 21:43:19,0.185s,PASSED
,,,,,,
Test Cases/DDS-272/DDS-3978 User should be able to delete the entire cart,Firefox 52.0,,2018-07-02 21:43:19,2018-07-02 21:44:10,50.852s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 21:43:19,2018-07-02 21:44:02,42.712s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:44:02,2018-07-02 21:44:09,7.391s,PASSED
click,Firefox 52.0,,2018-07-02 21:44:09,2018-07-02 21:44:09,0.122s,PASSED
click,Firefox 52.0,,2018-07-02 21:44:09,2018-07-02 21:44:09,0.077s,PASSED
click,Firefox 52.0,,2018-07-02 21:44:09,2018-07-02 21:44:10,0.162s,PASSED
click,Firefox 52.0,,2018-07-02 21:44:10,2018-07-02 21:44:10,0.080s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:44:10,2018-07-02 21:44:10,0.010s,PASSED
click,Firefox 52.0,,2018-07-02 21:44:10,2018-07-02 21:44:10,0.242s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3980 User should be able to add the deleted item again,Firefox 52.0,,2018-07-02 21:44:10,2018-07-02 21:45:36,1m - 26.534s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:44:10,2018-07-02 21:44:56,45.819s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:44:56,2018-07-02 21:45:24,27.819s,PASSED
click,Firefox 52.0,,2018-07-02 21:45:24,2018-07-02 21:45:24,0.088s,PASSED
click,Firefox 52.0,,2018-07-02 21:45:24,2018-07-02 21:45:24,0.079s,PASSED
click,Firefox 52.0,,2018-07-02 21:45:24,2018-07-02 21:45:24,0.164s,PASSED
click,Firefox 52.0,,2018-07-02 21:45:24,2018-07-02 21:45:24,0.578s,PASSED
click,Firefox 52.0,,2018-07-02 21:45:24,2018-07-02 21:45:25,0.074s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 21:45:25,2018-07-02 21:45:25,0.540s,PASSED
click,Firefox 52.0,,2018-07-02 21:45:25,2018-07-02 21:45:25,0.230s,PASSED
sendKeys,Firefox 52.0,,2018-07-02 21:45:25,2018-07-02 21:45:27,1.440s,PASSED
click,Firefox 52.0,,2018-07-02 21:45:27,2018-07-02 21:45:27,0.158s,PASSED
click,Firefox 52.0,,2018-07-02 21:45:27,2018-07-02 21:45:35,7.910s,PASSED
click,Firefox 52.0,,2018-07-02 21:45:35,2018-07-02 21:45:35,0.077s,PASSED
click,Firefox 52.0,,2018-07-02 21:45:35,2018-07-02 21:45:35,0.093s,PASSED
click,Firefox 52.0,,2018-07-02 21:45:35,2018-07-02 21:45:36,0.603s,PASSED
click,Firefox 52.0,,2018-07-02 21:45:36,2018-07-02 21:45:36,0.073s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 21:45:36,2018-07-02 21:45:36,0.534s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 21:45:36,2018-07-02 21:45:36,0.197s,PASSED
,,,,,,
Test Cases/DDS-272/DDS-3981 On deleting individual item appropriate Alert message should be displayed,Firefox 52.0,,2018-07-02 21:45:36,2018-07-02 21:46:38,1m - 1.983s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 21:45:36,2018-07-02 21:46:29,52.377s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:46:29,2018-07-02 21:46:37,8.285s,PASSED
