Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
callTestCase,Firefox 52.0,,2018-07-05 21:58:19,2018-07-05 21:59:22,1m - 3.875s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 21:59:22,2018-07-05 21:59:28,5.273s,PASSED
Statement - ActualCurrencyValue = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(SearchResultPage/SearchItemTab/CatalogItems/Currency Value For ITEM1)),Firefox 52.0,,2018-07-05 21:59:28,2018-07-05 21:59:28,0.026s,PASSED
click,Firefox 52.0,,2018-07-05 21:59:28,2018-07-05 21:59:28,0.100s,PASSED
click,Firefox 52.0,,2018-07-05 21:59:28,2018-07-05 21:59:28,0.077s,PASSED
click,Firefox 52.0,,2018-07-05 21:59:28,2018-07-05 21:59:28,0.171s,PASSED
"Statement - ExpectedCurrencyValue = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Cart Page/Currency and Unit price Text), STOP_ON_FAILURE)",Firefox 52.0,,2018-07-05 21:59:28,2018-07-05 21:59:29,0.520s,PASSED
verifyMatch,Firefox 52.0,,2018-07-05 21:59:29,2018-07-05 21:59:29,0.000s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3952 Currency in unit price should be as per the product currency,Firefox 52.0,,2018-07-05 21:59:29,2018-07-05 22:02:56,3m - 27.778s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 21:59:29,2018-07-05 22:00:20,51.418s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 22:00:20,2018-07-05 22:01:11,51.061s,PASSED
Statement - ActualCurrencyValue = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(SearchResultPage/SearchItemTab/CatalogItems/Currency Value For ITEM1)),Firefox 52.0,,2018-07-05 22:01:11,2018-07-05 22:02:56,1m - 45.230s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3953 Currency should be appended before the unit price,Firefox 52.0,,2018-07-05 22:02:56,2018-07-05 22:06:10,3m - 13.624s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 22:02:56,2018-07-05 22:03:53,56.911s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 22:03:53,2018-07-05 22:04:25,31.171s,PASSED
click,Firefox 52.0,,2018-07-05 22:04:25,2018-07-05 22:06:10,1m - 45.485s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3954 UOM should be displayed along with quantity,Firefox 52.0,,2018-07-05 22:06:10,2018-07-05 22:09:39,3m - 28.722s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 22:06:10,2018-07-05 22:07:01,50.817s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 22:07:01,2018-07-05 22:07:53,52.067s,PASSED
click,Firefox 52.0,,2018-07-05 22:07:53,2018-07-05 22:09:39,1m - 45.780s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3955 QTY or Amt field should be editable,Firefox 52.0,,2018-07-05 22:09:39,2018-07-05 22:12:53,3m - 14.010s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 22:09:39,2018-07-05 22:10:36,56.902s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 22:10:36,2018-07-05 22:11:07,31.212s,PASSED
click,Firefox 52.0,,2018-07-05 22:11:07,2018-07-05 22:12:53,1m - 45.798s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3956 when value is updated and user navigates from the field should be autoupdated,Firefox 52.0,,2018-07-05 22:12:53,2018-07-05 22:15:59,3m - 6.532s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 22:12:53,2018-07-05 22:13:42,49.674s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 22:13:42,2018-07-05 22:14:14,31.211s,PASSED
click,Firefox 52.0,,2018-07-05 22:14:14,2018-07-05 22:15:59,1m - 45.584s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3958 QTY or Amt field should not accept alphabets,Firefox 52.0,,2018-07-05 22:15:59,2018-07-05 22:20:16,4m - 17.164s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 22:15:59,2018-07-05 22:16:46,46.660s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 22:16:46,2018-07-05 22:18:31,1m - 44.552s,PASSED
click,Firefox 52.0,,2018-07-05 22:18:31,2018-07-05 22:20:16,1m - 45.852s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3960 QTY or Amt field should not accept multilingual values,Firefox 52.0,,2018-07-05 22:20:16,2018-07-05 22:24:37,4m - 20.550s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 22:20:17,2018-07-05 22:21:07,50.269s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 22:21:07,2018-07-05 22:22:51,1m - 44.428s,PASSED
click,Firefox 52.0,,2018-07-05 22:22:51,2018-07-05 22:24:37,1m - 45.784s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3961 QTY or Amt field should accept minimum of 1,Firefox 52.0,,2018-07-05 22:24:37,2018-07-05 22:27:37,2m - 59.929s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 22:24:37,2018-07-05 22:25:20,43.186s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 22:25:20,2018-07-05 22:25:51,31.110s,PASSED
click,Firefox 52.0,,2018-07-05 22:25:51,2018-07-05 22:27:37,1m - 45.562s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3969 When QTYor Amt field value is blank and user navigates to checkout page the quantity should be 1,Firefox 52.0,,2018-07-05 22:27:37,2018-07-05 22:30:58,3m - 21.013s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 22:27:37,2018-07-05 22:28:20,43.245s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 22:28:20,2018-07-05 22:29:12,51.865s,PASSED
click,Firefox 52.0,,2018-07-05 22:29:12,2018-07-05 22:30:58,1m - 45.825s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3977 User should be able to delete the individual item,Firefox 52.0,,2018-07-05 22:30:58,2018-07-05 22:35:12,4m - 13.714s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 22:30:58,2018-07-05 22:31:42,43.515s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 22:31:42,2018-07-05 22:33:26,1m - 44.363s,PASSED
click,Firefox 52.0,,2018-07-05 22:33:26,2018-07-05 22:35:12,1m - 45.770s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3978 User should be able to delete the entire cart,Firefox 52.0,,2018-07-05 22:35:12,2018-07-05 22:39:26,4m - 13.870s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 22:35:12,2018-07-05 22:35:55,43.656s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 22:35:55,2018-07-05 22:37:40,1m - 44.274s,PASSED
click,Firefox 52.0,,2018-07-05 22:37:40,2018-07-05 22:39:26,1m - 45.878s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3980 User should be able to add the deleted item again,Firefox 52.0,,2018-07-05 22:39:26,2018-07-05 22:43:40,4m - 14.051s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 22:39:26,2018-07-05 22:40:09,43.578s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 22:40:09,2018-07-05 22:41:54,1m - 44.504s,PASSED
click,Firefox 52.0,,2018-07-05 22:41:54,2018-07-05 22:43:40,1m - 45.905s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3981 On deleting individual item appropriate Alert message should be displayed,Firefox 52.0,,2018-07-05 22:43:40,2018-07-05 22:47:55,4m - 15.436s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 22:43:40,2018-07-05 22:44:25,45.445s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 22:44:25,2018-07-05 22:46:09,1m - 44.304s,PASSED
click,Firefox 52.0,,2018-07-05 22:46:09,2018-07-05 22:47:55,1m - 45.623s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3982 On deleting entire cart appropriate Alert message should be displayed,Firefox 52.0,,2018-07-05 22:47:55,2018-07-05 22:51:26,3m - 31.062s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 22:47:55,2018-07-05 22:48:49,53.542s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 22:48:49,2018-07-05 22:49:41,51.957s,PASSED
click,Firefox 52.0,,2018-07-05 22:49:41,2018-07-05 22:51:26,1m - 45.498s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3983 On successful deletion of individual item appropriate message should be displayed,Firefox 52.0,,2018-07-05 22:51:26,2018-07-05 22:55:44,4m - 18.013s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 22:51:26,2018-07-05 22:52:14,48.237s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 22:52:14,2018-07-05 22:53:59,1m - 44.269s,PASSED
click,Firefox 52.0,,2018-07-05 22:53:59,2018-07-05 22:55:44,1m - 45.441s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3984 On successful deletion of entire appropriate message should be displayed,Firefox 52.0,,2018-07-05 22:55:44,2018-07-05 22:58:46,3m - 1.998s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 22:55:44,2018-07-05 22:56:29,45.149s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 22:56:29,2018-07-05 22:57:00,31.035s,PASSED
click,Firefox 52.0,,2018-07-05 22:57:00,2018-07-05 22:58:46,1m - 45.749s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3985 When entire cart is deleted continue shopping option should be displayed whereas other options should be hidden,Firefox 52.0,,2018-07-05 22:58:46,2018-07-05 23:01:57,3m - 11.240s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 22:58:46,2018-07-05 22:59:41,54.606s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 22:59:41,2018-07-05 23:00:12,31.058s,PASSED
click,Firefox 52.0,,2018-07-05 23:00:12,2018-07-05 23:01:57,1m - 45.508s,FAILED
,,,,,,
Test Cases/DDS-273/DDS- 5088 verify is that field accepting any Language,Firefox 52.0,,2018-07-05 23:01:57,2018-07-05 23:05:01,3m - 3.972s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 23:01:57,2018-07-05 23:02:45,47.287s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 23:02:45,2018-07-05 23:03:16,31.183s,PASSED
click,Firefox 52.0,,2018-07-05 23:03:16,2018-07-05 23:05:01,1m - 45.446s,FAILED
,,,,,,
Test Cases/DDS-273/DDS-5071 verify user can be able to editable,Firefox 52.0,,2018-07-05 23:05:01,2018-07-05 23:08:08,3m - 6.642s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 23:05:01,2018-07-05 23:05:51,49.903s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 23:05:51,2018-07-05 23:06:22,31.145s,PASSED
click,Firefox 52.0,,2018-07-05 23:06:22,2018-07-05 23:08:08,1m - 45.525s,FAILED
,,,,,,
Test Cases/DDS-273/DDS-5072 verify user can not able to enter zero,Firefox 52.0,,2018-07-05 23:08:08,2018-07-05 23:11:13,3m - 4.673s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 23:08:08,2018-07-05 23:08:56,47.993s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 23:08:56,2018-07-05 23:09:27,31.160s,PASSED
click,Firefox 52.0,,2018-07-05 23:09:27,2018-07-05 23:11:13,1m - 45.446s,FAILED
,,,,,,
Test Cases/DDS-273/DDS-5073 verify is that field is empty,Firefox 52.0,,2018-07-05 23:11:13,2018-07-05 23:14:07,2m - 54.602s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 23:11:13,2018-07-05 23:11:51,37.948s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 23:11:51,2018-07-05 23:12:22,31.110s,PASSED
click,Firefox 52.0,,2018-07-05 23:12:22,2018-07-05 23:14:07,1m - 45.491s,FAILED
,,,,,,
Test Cases/DDS-273/DDS-5074 verify if user not enter quantity throwing a message Enter valid quantity,Firefox 52.0,,2018-07-05 23:14:07,2018-07-05 23:17:18,3m - 11.092s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 23:14:07,2018-07-05 23:15:02,54.538s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 23:15:02,2018-07-05 23:15:33,31.019s,PASSED
click,Firefox 52.0,,2018-07-05 23:15:33,2018-07-05 23:17:18,1m - 45.468s,FAILED
,,,,,,
Test Cases/DDS-273/DDS-5075 verify user can able to enter negative quantity,Firefox 52.0,,2018-07-05 23:17:18,2018-07-05 23:20:27,3m - 8.907s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 23:17:18,2018-07-05 23:18:10,51.983s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 23:18:10,2018-07-05 23:18:41,31.077s,PASSED
click,Firefox 52.0,,2018-07-05 23:18:41,2018-07-05 23:20:27,1m - 45.771s,FAILED
,,,,,,
Test Cases/DDS-273/DDS-5076 verify User will be able to update the quantity in the field,Firefox 52.0,,2018-07-05 23:20:27,2018-07-05 23:23:28,3m - 1.148s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 23:20:27,2018-07-05 23:21:12,44.547s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 23:21:12,2018-07-05 23:21:43,31.114s,PASSED
click,Firefox 52.0,,2018-07-05 23:21:43,2018-07-05 23:23:28,1m - 45.433s,FAILED
,,,,,,
Test Cases/DDS-273/DDS-5077 check if user enters zero in the quantity field and tries to navigate away from the field. Throwing a message Enter valid quantity,Firefox 52.0,,2018-07-05 23:23:28,2018-07-05 23:26:37,3m - 8.671s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 23:23:28,2018-07-05 23:24:20,52.025s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 23:24:20,2018-07-05 23:24:52,31.142s,PASSED
click,Firefox 52.0,,2018-07-05 23:24:52,2018-07-05 23:26:37,1m - 45.424s,FAILED
,,,,,,
"Test Cases/DDS-273/DDS-5078 check if user not enter quantity ,when the user tries to navigate away from that field.throwing a message Enter valid quantity",Firefox 52.0,,2018-07-05 23:26:37,2018-07-05 23:29:42,3m - 5.027s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 23:26:37,2018-07-05 23:27:26,48.554s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 23:27:26,2018-07-05 23:27:57,31.149s,PASSED
click,Firefox 52.0,,2018-07-05 23:27:57,2018-07-05 23:29:42,1m - 45.267s,FAILED
,,,,,,
"Test Cases/DDS-273/DDS-5080 verify If user clicks on add to cart, and item of the quantity or amount field is blank, system will throw a message Enter valid quantity",Firefox 52.0,,2018-07-05 23:29:42,2018-07-05 23:32:52,3m - 9.630s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 23:29:42,2018-07-05 23:30:35,53.011s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 23:30:35,2018-07-05 23:31:06,31.080s,PASSED
click,Firefox 52.0,,2018-07-05 23:31:06,2018-07-05 23:32:52,1m - 45.461s,FAILED
,,,,,,
Test Cases/DDS-273/DDS-5082 verify when item of the quantity or amount field is blank if user try to navigate away from field system will not update quantity amout field automatically will throw error,Firefox 52.0,,2018-07-05 23:32:52,2018-07-05 23:36:20,3m - 28.774s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 23:32:52,2018-07-05 23:33:43,51.295s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 23:33:43,2018-07-05 23:34:35,51.964s,PASSED
click,Firefox 52.0,,2018-07-05 23:34:35,2018-07-05 23:36:20,1m - 45.457s,FAILED
,,,,,,
Test Cases/DDS-273/DDS-5087 verify it this field accepting XSS Character,Firefox 52.0,,2018-07-05 23:36:20,2018-07-05 23:39:24,3m - 3.430s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 23:36:21,2018-07-05 23:37:08,46.994s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 23:37:08,2018-07-05 23:37:39,31.029s,PASSED
click,Firefox 52.0,,2018-07-05 23:37:39,2018-07-05 23:39:24,1m - 45.348s,FAILED
,,,,,,
Test Cases/DDS-273/DDS-5089 verify is this field accepting Alphabetic Character,Firefox 52.0,,2018-07-05 23:39:24,2018-07-05 23:42:23,2m - 59.240s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 23:39:24,2018-07-05 23:40:07,42.755s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 23:40:07,2018-07-05 23:40:38,31.003s,PASSED
click,Firefox 52.0,,2018-07-05 23:40:38,2018-07-05 23:42:23,1m - 45.407s,FAILED
,,,,,,
Test Cases/DDS-273/DDS-5092 verify Qty or Amt field accepting numeric digits,Firefox 52.0,,2018-07-05 23:42:23,2018-07-05 23:45:21,2m - 58.313s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 23:42:23,2018-07-05 23:43:05,41.768s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 23:43:05,2018-07-05 23:43:36,31.181s,PASSED
click,Firefox 52.0,,2018-07-05 23:43:36,2018-07-05 23:45:21,1m - 45.304s,FAILED
,,,,,,
Test Cases/DDS-276/DDS-4230 User should be able to scroll through keyboard arrow keys in user cart,Firefox 52.0,,2018-07-05 23:45:21,2018-07-05 23:48:46,3m - 24.176s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 23:45:22,2018-07-05 23:46:08,46.426s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 23:46:08,2018-07-05 23:47:00,51.965s,PASSED
click,Firefox 52.0,,2018-07-05 23:47:00,2018-07-05 23:48:46,1m - 45.724s,FAILED
,,,,,,
Test Cases/DDS-276/DDS-4231 Scroll bar should be well aligned in user cart,Firefox 52.0,,2018-07-05 23:48:46,2018-07-05 23:52:09,3m - 23.337s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 23:48:46,2018-07-05 23:49:31,45.445s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 23:49:31,2018-07-05 23:50:23,51.938s,PASSED
click,Firefox 52.0,,2018-07-05 23:50:23,2018-07-05 23:52:09,1m - 45.893s,FAILED
,,,,,,
"Test Cases/DDS-277/DDS-4238 On search result page, there should be toggle switch present  between list view of items and grid view of items",Firefox 52.0,,2018-07-05 23:52:09,2018-07-05 23:55:37,3m - 27.891s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 23:52:09,2018-07-05 23:52:59,49.768s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-05 23:52:59,2018-07-05 23:53:51,51.821s,PASSED
verifyElementText,Firefox 52.0,,2018-07-05 23:53:51,2018-07-05 23:55:37,1m - 46.240s,FAILED
,,,,,,
"Test Cases/DDS-277/DDS-4239 On search result page, by default the list view of the items should be present",Firefox 52.0,,2018-07-05 23:55:37,2018-07-05 23:56:32,55.519s,PASSED
callTestCase,Firefox 52.0,,2018-07-05 23:55:37,2018-07-05 23:56:26,49.125s,PASSED
delay,Firefox 52.0,,2018-07-05 23:56:26,2018-07-05 23:56:32,6.001s,PASSED
takeScreenshot,Firefox 52.0,,2018-07-05 23:56:32,2018-07-05 23:56:32,0.327s,PASSED
,,,,,,
Test Cases/DDS-277/DDS-4240 User should be able to flip the view of the search results to grid view from list view,Firefox 52.0,,2018-07-05 23:56:32,2018-07-05 23:57:39,1m - 6.572s,PASSED
callTestCase,Firefox 52.0,,2018-07-05 23:56:32,2018-07-05 23:57:18,45.544s,PASSED
waitForPageLoad,Firefox 52.0,,2018-07-05 23:57:18,2018-07-05 23:57:18,0.001s,PASSED
click,Firefox 52.0,,2018-07-05 23:57:18,2018-07-05 23:57:18,0.086s,PASSED
delay,Firefox 52.0,,2018-07-05 23:57:18,2018-07-05 23:57:28,10.000s,PASSED
takeScreenshot,Firefox 52.0,,2018-07-05 23:57:28,2018-07-05 23:57:28,0.322s,PASSED
click,Firefox 52.0,,2018-07-05 23:57:28,2018-07-05 23:57:28,0.068s,PASSED
delay,Firefox 52.0,,2018-07-05 23:57:28,2018-07-05 23:57:38,10.000s,PASSED
takeScreenshot,Firefox 52.0,,2018-07-05 23:57:38,2018-07-05 23:57:39,0.334s,PASSED
closeBrowser,Firefox 52.0,,2018-07-05 23:57:39,2018-07-05 23:57:39,0.171s,PASSED
,,,,,,
Test Cases/DDS-277/DDS-4241 User should be able to flip the view of the search results to list view from grid view,Firefox 52.0,,2018-07-05 23:57:39,2018-07-06 00:01:03,3m - 24.132s,FAILED
callTestCase,Firefox 52.0,,2018-07-05 23:57:39,2018-07-05 23:58:25,46.021s,PASSED
waitForElementVisible,Firefox 52.0,,2018-07-05 23:58:25,2018-07-05 23:59:17,51.895s,PASSED
verifyElementText,Firefox 52.0,,2018-07-05 23:59:17,2018-07-06 00:01:03,1m - 46.151s,FAILED
,,,,,,
Test Cases/DDS-277/DDS-4242 In Grid view Catalog item should be displayed in grid format,Firefox 52.0,,2018-07-06 00:01:03,2018-07-06 00:04:27,3m - 23.868s,FAILED
callTestCase,Firefox 52.0,,2018-07-06 00:01:03,2018-07-06 00:01:49,45.522s,PASSED
waitForElementVisible,Firefox 52.0,,2018-07-06 00:01:49,2018-07-06 00:02:41,52.343s,PASSED
verifyElementText,Firefox 52.0,,2018-07-06 00:02:41,2018-07-06 00:04:27,1m - 45.943s,FAILED
,,,,,,
Test Cases/DDS-277/DDS-4243 In Grid view User should be able to add catalog items into cart,Firefox 52.0,,2018-07-06 00:04:27,2018-07-06 00:09:42,5m - 14.549s,FAILED
callTestCase,Firefox 52.0,,2018-07-06 00:04:27,2018-07-06 00:05:19,52.053s,PASSED
waitForElementVisible,Firefox 52.0,,2018-07-06 00:05:19,2018-07-06 00:06:11,51.907s,PASSED
click,Firefox 52.0,,2018-07-06 00:06:11,2018-07-06 00:06:11,0.128s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-06 00:06:11,2018-07-06 00:07:03,52.213s,PASSED
waitForElementVisible,Firefox 52.0,,2018-07-06 00:07:03,2018-07-06 00:07:56,52.391s,PASSED
click,Firefox 52.0,,2018-07-06 00:07:56,2018-07-06 00:09:42,1m - 45.790s,FAILED
,,,,,,
Test Cases/DDS-277/DDS-4244 In Grid view User should be able to select multiple catalog items and add it to cart,Firefox 52.0,,2018-07-06 00:09:42,2018-07-06 00:13:53,4m - 11.353s,FAILED
callTestCase,Firefox 52.0,,2018-07-06 00:09:42,2018-07-06 00:10:22,40.328s,PASSED
waitForElementVisible,Firefox 52.0,,2018-07-06 00:10:22,2018-07-06 00:11:14,52.486s,PASSED
click,Firefox 52.0,,2018-07-06 00:11:14,2018-07-06 00:11:15,0.145s,PASSED
waitForElementVisible,Firefox 52.0,,2018-07-06 00:11:15,2018-07-06 00:12:07,52.593s,PASSED
click,Firefox 52.0,,2018-07-06 00:12:07,2018-07-06 00:13:53,1m - 45.729s,FAILED
,,,,,,
Test Cases/DDS-280/DDS-4311 User should be able to remove items from the cart,Firefox 52.0,,2018-07-06 00:13:53,2018-07-06 00:17:17,3m - 24.053s,FAILED
callTestCase,Firefox 52.0,,2018-07-06 00:13:53,2018-07-06 00:14:09,15.943s,PASSED
click,Firefox 52.0,,2018-07-06 00:14:09,2018-07-06 00:14:35,25.783s,PASSED
delay,Firefox 52.0,,2018-07-06 00:14:35,2018-07-06 00:14:38,3.001s,PASSED
"Statement - b = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Cart Page/Empty Cart Button), ""ng-reflect-is-disabled"")",Firefox 52.0,,2018-07-06 00:14:38,2018-07-06 00:14:38,0.049s,PASSED
"Statement - If (b == ""false"")",Firefox 52.0,,2018-07-06 00:14:38,2018-07-06 00:14:38,0.000s,PASSED
Statement - Else,Firefox 52.0,,2018-07-06 00:14:38,2018-07-06 00:17:17,2m - 39.205s,FAILED
,,,,,,
Test Cases/DDS-280/DDS-4312 System should display confirm pop up message on deleting single item in cart,Firefox 52.0,,2018-07-06 00:17:17,2018-07-06 00:18:14,57.172s,PASSED
callTestCase,Firefox 52.0,,2018-07-06 00:17:17,2018-07-06 00:18:03,46.132s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-06 00:18:03,2018-07-06 00:18:09,6.280s,PASSED
click,Firefox 52.0,,2018-07-06 00:18:09,2018-07-06 00:18:09,0.096s,PASSED
click,Firefox 52.0,,2018-07-06 00:18:09,2018-07-06 00:18:10,0.089s,PASSED
click,Firefox 52.0,,2018-07-06 00:18:10,2018-07-06 00:18:10,0.152s,PASSED
delay,Firefox 52.0,,2018-07-06 00:18:10,2018-07-06 00:18:12,2.001s,PASSED
click,Firefox 52.0,,2018-07-06 00:18:12,2018-07-06 00:18:12,0.095s,PASSED
delay,Firefox 52.0,,2018-07-06 00:18:12,2018-07-06 00:18:14,2.013s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-06 00:18:14,2018-07-06 00:18:14,0.028s,PASSED
verifyElementText,Firefox 52.0,,2018-07-06 00:18:14,2018-07-06 00:18:14,0.034s,PASSED
closeBrowser,Firefox 52.0,,2018-07-06 00:18:14,2018-07-06 00:18:14,0.189s,PASSED
,,,,,,
Test Cases/DDS-280/DDS-4313 Verify confirm pop up message  after deleting single item  stating Are you sure you want to delete item Name on the cart  with yes and No button,Firefox 52.0,,2018-07-06 00:18:14,2018-07-06 00:19:10,55.415s,FAILED
callTestCase,Firefox 52.0,,2018-07-06 00:18:14,2018-07-06 00:19:03,48.420s,PASSED
waitForElementVisible,Firefox 52.0,,2018-07-06 00:19:03,2018-07-06 00:19:08,5.764s,PASSED
click,Firefox 52.0,,2018-07-06 00:19:08,2018-07-06 00:19:08,0.095s,PASSED
click,Firefox 52.0,,2018-07-06 00:19:08,2018-07-06 00:19:09,0.099s,PASSED
click,Firefox 52.0,,2018-07-06 00:19:09,2018-07-06 00:19:09,0.176s,PASSED
click,Firefox 52.0,,2018-07-06 00:19:09,2018-07-06 00:19:10,0.794s,FAILED
,,,,,,
"Test Cases/DDS-280/DDS-4314 If all items are deleted, system should show message Your cart is empty",Firefox 52.0,,2018-07-06 00:19:10,2018-07-06 00:20:00,50.911s,FAILED
callTestCase,Firefox 52.0,,2018-07-06 00:19:10,2018-07-06 00:19:54,44.266s,PASSED
waitForElementVisible,Firefox 52.0,,2018-07-06 00:19:54,2018-07-06 00:20:00,5.875s,PASSED
click,Firefox 52.0,,2018-07-06 00:20:00,2018-07-06 00:20:00,0.100s,PASSED
click,Firefox 52.0,,2018-07-06 00:20:00,2018-07-06 00:20:00,0.076s,PASSED
click,Firefox 52.0,,2018-07-06 00:20:00,2018-07-06 00:20:00,0.161s,PASSED
click,Firefox 52.0,,2018-07-06 00:20:00,2018-07-06 00:20:00,0.000s,NOT_RUN
click,Firefox 52.0,,2018-07-06 00:20:00,2018-07-06 00:20:00,0.362s,FAILED
,,,,,,
Test Cases/DDS-280/DDS-4315 Add cart to basket Empty cart and checkout button should be disabled if cart is empty,Firefox 52.0,,2018-07-06 00:20:00,2018-07-06 00:20:52,51.322s,FAILED
callTestCase,Firefox 52.0,,2018-07-06 00:20:00,2018-07-06 00:20:41,40.698s,PASSED
waitForElementVisible,Firefox 52.0,,2018-07-06 00:20:41,2018-07-06 00:20:49,7.779s,PASSED
click,Firefox 52.0,,2018-07-06 00:20:49,2018-07-06 00:20:49,0.098s,PASSED
click,Firefox 52.0,,2018-07-06 00:20:49,2018-07-06 00:20:49,0.083s,PASSED
click,Firefox 52.0,,2018-07-06 00:20:49,2018-07-06 00:20:49,0.164s,PASSED
